id,cliente_id,data_pedido,status,valor_total,canal_venda,cupom_desconto
4352,2012,2023-04-07,entregue,15866.74,site,sim
4353,2013,2024-03-23,entregue,17045.11,site,sim
4354,2513,2023-11-09,entregue,9740.85,marketplace,não
4355,370,2023-03-02,entregue,7947.19,marketplace,sim
4356,76,2023-01-09,entregue,39301.28,site,sim
4357,2632,2023-04-22,entregue,23273.96,app,não
4358,615,2024-05-18,entregue,13740.82,site,não
4359,1184,2023-03-19,cancelado,3766.68,marketplace,não
4360,2349,2024-01-18,entregue,19068.6,marketplace,sim
4361,1345,2024-03-29,entregue,22335.77,app,não
4362,428,2024-04-17,em_transito,9183.42,marketplace,sim
4363,62,2023-08-18,devolvido,15300.66,site,não
4364,2321,2024-10-12,entregue,669.4,marketplace,sim
4365,2800,2023-05-02,entregue,17122.39,app,sim
4366,1875,2024-11-21,entregue,16279.26,site,não
4367,1544,2023-10-31,cancelado,28969.41,marketplace,não
4368,1310,2024-04-20,entregue,13255.33,app,não
4369,2077,2023-11-29,entregue,11338.74,app,não
4370,2686,2024-05-01,entregue,20053.22,site,não
4371,383,2023-06-29,entregue,12855.86,app,não
4372,1830,2024-07-11,entregue,23639.61,app,não
4373,637,2023-11-15,entregue,15469.01,site,sim
4374,1798,2024-08-20,cancelado,18148.49,site,não
4375,2926,2023-06-10,entregue,10416.77,marketplace,não
4376,2048,2023-08-12,entregue,6653.22,site,não
4377,2998,2023-03-12,entregue,11594.52,marketplace,sim
4378,2806,2023-03-27,entregue,12358.82,app,não
4379,2016,2024-04-10,entregue,14360.0,site,sim
4380,1999,2024-12-21,entregue,9362.85,app,não
4381,1545,2023-07-26,entregue,15353.06,app,não
4382,2528,2024-03-03,cancelado,17830.0,site,não
4383,45,2024-01-24,entregue,1157.17,site,sim
4384,585,2024-01-17,entregue,8532.8,app,não
4385,2093,2024-04-20,entregue,1764.39,site,não
4386,2452,2023-02-16,cancelado,11234.52,app,não
4387,2738,2023-06-03,entregue,2657.88,site,não
4388,133,2023-07-15,devolvido,1649.3,app,não
4389,1977,2023-09-20,entregue,13983.01,site,sim
4390,352,2023-07-07,devolvido,17615.74,site,sim
4391,1700,2023-11-05,entregue,7693.36,marketplace,sim
4392,1565,2024-06-08,entregue,19278.6,app,sim
4393,1073,2023-07-03,entregue,6599.58,app,sim
4394,1629,2023-01-21,entregue,3825.06,app,não
4395,2780,2024-06-03,cancelado,4001.08,marketplace,sim
4396,1402,2023-10-10,em_transito,4395.42,marketplace,não
4397,1296,2023-01-26,cancelado,4583.76,marketplace,não
4398,311,2023-10-11,em_transito,12648.13,site,sim
4399,2913,2024-02-18,cancelado,4038.06,app,sim
4400,202,2023-11-20,entregue,11736.7,marketplace,não
4401,1148,2023-08-30,entregue,9480.16,marketplace,sim
4402,402,2023-06-12,entregue,9299.83,marketplace,não
4403,866,2024-11-23,em_transito,11294.62,marketplace,não
4404,521,2023-08-14,entregue,3682.04,site,não
4405,2845,2024-09-14,cancelado,2118.4,site,não
4406,868,2023-11-01,entregue,3702.55,app,não
4407,2686,2023-10-02,cancelado,4512.29,app,sim
4408,502,2024-08-09,cancelado,12432.35,app,sim
4409,2511,2023-06-02,entregue,16521.32,site,sim
4410,2997,2023-07-31,em_transito,2195.11,site,não
4411,2226,2023-05-21,entregue,25790.62,marketplace,sim
4412,2835,2023-11-09,entregue,16398.04,site,não
4413,1758,2024-06-28,entregue,24845.1,marketplace,sim
4414,2243,2023-04-10,entregue,5289.18,app,não
4415,1767,2023-10-19,em_transito,33192.06,marketplace,não
4416,945,2023-06-16,em_transito,7472.64,site,sim
4417,820,2024-07-23,entregue,925.79,marketplace,sim
4418,427,2023-05-20,cancelado,11757.66,marketplace,não
4419,2503,2023-11-09,entregue,8982.2,app,sim
4420,15,2024-08-23,entregue,5393.04,app,não
4421,1433,2024-08-15,entregue,5473.89,site,não
4422,951,2024-01-19,entregue,11344.45,site,sim
4423,2254,2024-09-10,entregue,10646.69,app,sim
4424,2228,2023-11-26,em_transito,15891.66,marketplace,sim
4425,425,2023-06-27,entregue,113.32,site,não
4426,512,2023-10-20,em_transito,18910.49,marketplace,não
4427,530,2023-12-23,em_transito,12783.9,site,não
4428,24,2024-03-11,entregue,16473.75,marketplace,não
4429,2084,2024-04-30,entregue,361.44,marketplace,não
4430,701,2024-08-17,entregue,34208.4,site,sim
4431,2431,2023-05-28,entregue,16574.92,site,não
4432,204,2024-05-16,cancelado,30513.54,marketplace,não
4433,356,2023-11-26,em_transito,12926.75,marketplace,não
4434,558,2024-04-19,entregue,11152.88,marketplace,não
4435,2509,2024-11-14,em_transito,2361.7,app,não
4436,700,2024-07-18,entregue,26679.58,site,sim
4437,2188,2023-11-04,entregue,17898.82,app,sim
4438,56,2024-07-29,entregue,5220.44,marketplace,não
4439,1338,2023-11-12,cancelado,30219.61,site,não
4440,1570,2023-01-23,entregue,13120.53,marketplace,não
4441,1150,2023-04-16,entregue,3549.0,app,não
4442,1212,2024-05-27,entregue,23304.09,marketplace,não
4443,2716,2023-04-19,entregue,2357.61,site,não
4444,835,2023-08-23,entregue,17745.75,marketplace,não
4445,2705,2024-05-17,entregue,1117.95,site,não
4446,2999,2024-12-07,entregue,18890.21,app,não
4447,1987,2023-11-19,entregue,16740.69,app,não
4448,362,2023-03-27,entregue,5965.79,marketplace,sim
4449,897,2023-08-17,entregue,26366.65,app,não
4450,1089,2023-11-11,entregue,2879.09,marketplace,não
4451,2645,2024-03-06,cancelado,18768.8,site,não
4452,907,2023-02-27,cancelado,2911.23,app,sim
4453,475,2023-11-29,entregue,17952.85,marketplace,não
4454,470,2024-12-28,entregue,8861.1,app,sim
4455,1614,2024-03-09,entregue,6988.35,app,sim
4456,1081,2023-11-25,entregue,1805.68,marketplace,não
4457,441,2023-11-14,entregue,4960.08,site,não
4458,1575,2023-09-29,entregue,9346.97,marketplace,não
4459,494,2024-05-13,entregue,16948.72,marketplace,sim
4460,2450,2023-11-10,entregue,3064.15,site,não
4461,875,2024-09-08,entregue,19855.71,marketplace,sim
4462,1162,2023-02-20,entregue,7353.92,marketplace,sim
4463,2403,2024-09-19,entregue,8915.69,marketplace,sim
4464,781,2023-11-16,em_transito,2328.33,marketplace,não
4465,2868,2023-02-19,entregue,3367.26,app,não
4466,2685,2023-10-12,entregue,997.36,site,sim
4467,2556,2023-04-11,em_transito,1155.42,site,não
4468,1567,2024-05-25,entregue,4429.12,app,não
4469,2433,2024-06-21,devolvido,8971.0,app,não
4470,1049,2023-09-09,em_transito,8789.55,app,sim
4471,1681,2024-06-10,entregue,6428.32,marketplace,não
4472,2286,2024-12-22,entregue,9855.0,marketplace,sim
4473,2574,2023-01-24,entregue,17423.45,app,não
4474,1023,2023-06-26,entregue,3496.93,app,sim
4475,2936,2024-10-27,cancelado,12505.24,site,não
4476,391,2024-04-05,entregue,2025.73,marketplace,não
4477,80,2023-11-28,em_transito,12942.0,marketplace,sim
4478,1685,2023-04-05,entregue,11677.72,site,não
4479,1805,2023-12-28,entregue,5722.08,site,não
4480,74,2023-03-10,entregue,8189.82,marketplace,não
4481,2642,2024-08-08,entregue,8936.38,app,não
4482,1725,2024-07-18,entregue,5273.68,marketplace,não
4483,2385,2024-11-20,entregue,20195.34,site,não
4484,2874,2023-09-20,entregue,1098.45,marketplace,não
4485,1314,2024-08-30,entregue,9492.36,app,sim
4486,420,2023-10-12,cancelado,12644.16,app,não
4487,917,2024-11-22,entregue,3115.55,marketplace,não
4488,600,2024-03-04,entregue,4088.94,app,não
4489,739,2023-01-02,entregue,26505.46,site,não
4490,2069,2023-11-29,entregue,565.8,site,sim
4491,1065,2024-04-08,cancelado,9205.05,site,não
4492,876,2023-05-16,entregue,6797.9,marketplace,sim
4493,2802,2023-10-10,entregue,21331.44,marketplace,sim
4494,2231,2024-01-17,cancelado,13794.36,site,sim
4495,1327,2023-07-01,entregue,6260.36,marketplace,sim
4496,2224,2023-08-31,entregue,7930.85,site,sim
4497,2405,2024-01-08,entregue,3525.76,marketplace,não
4498,858,2023-08-01,entregue,14789.91,site,não
4499,2104,2023-11-01,entregue,13720.41,site,sim
4500,1370,2023-09-27,entregue,16280.0,marketplace,não
4501,731,2023-11-18,em_transito,27128.7,site,sim
4502,320,2024-12-31,entregue,13176.48,site,não
4503,2579,2024-04-29,em_transito,18499.22,app,não
4504,1684,2023-04-16,entregue,6466.68,site,sim
4505,1503,2024-05-06,entregue,3741.18,marketplace,sim
4506,2535,2023-06-26,em_transito,13719.82,site,sim
4507,731,2024-04-05,entregue,2189.53,site,sim
4508,2991,2024-12-11,em_transito,16268.33,app,não
4509,655,2023-03-09,entregue,15214.98,site,não
4510,36,2024-09-22,cancelado,9568.04,marketplace,não
4511,515,2023-11-23,cancelado,1476.57,marketplace,não
4512,1006,2023-11-03,entregue,41587.48,site,não
4513,1608,2023-11-27,cancelado,21217.54,app,sim
4514,1586,2024-07-01,entregue,14603.27,app,não
4515,1935,2023-07-05,cancelado,42883.41,site,não
4516,2460,2023-11-11,entregue,5016.88,site,não
4517,92,2024-02-24,cancelado,18082.24,marketplace,não
4518,1634,2023-08-07,entregue,8096.25,marketplace,sim
4519,1050,2023-03-16,devolvido,4788.14,site,sim
4520,1858,2024-12-21,devolvido,1366.5,marketplace,não
4521,1087,2024-04-21,entregue,1624.84,marketplace,sim
4522,1092,2024-10-11,cancelado,19852.92,marketplace,não
4523,1238,2024-06-21,entregue,366.15,app,não
4524,1346,2023-11-09,entregue,3337.8,site,sim
4525,382,2024-01-24,entregue,22930.63,marketplace,sim
4526,1106,2024-07-01,entregue,7940.19,site,não
4527,542,2024-09-07,entregue,13596.45,app,não
4528,604,2024-08-07,devolvido,16220.7,site,não
4529,1693,2024-03-27,entregue,9927.0,marketplace,não
4530,109,2024-09-18,entregue,10826.32,marketplace,sim
4531,1408,2023-08-06,entregue,6666.42,marketplace,não
4532,2385,2024-07-16,entregue,13088.7,site,não
4533,2955,2023-11-25,entregue,4733.04,site,sim
4534,1319,2024-01-07,entregue,20632.95,site,sim
4535,1887,2023-12-08,cancelado,6677.79,app,sim
4536,2893,2023-06-15,entregue,25603.59,marketplace,sim
4537,505,2023-11-09,devolvido,89.14,app,não
4538,2906,2023-10-02,entregue,5754.56,marketplace,sim
4539,871,2023-09-25,entregue,29828.45,app,sim
4540,583,2024-09-23,entregue,2858.48,marketplace,não
4541,525,2024-01-02,entregue,6602.12,marketplace,não
4542,98,2024-12-19,entregue,1074.57,site,não
4543,1265,2024-05-26,entregue,33141.88,app,não
4544,2785,2024-06-27,entregue,13098.86,site,sim
4545,1837,2024-12-01,entregue,7915.4,site,não
4546,2830,2024-08-17,entregue,15516.83,marketplace,não
4547,75,2023-05-25,entregue,6445.07,site,sim
4548,1385,2024-12-02,entregue,1710.62,site,não
4549,253,2024-10-11,entregue,16644.0,app,não
4550,719,2023-03-17,em_transito,13756.56,marketplace,não
4551,740,2023-11-28,entregue,11627.96,app,sim
4552,2658,2024-07-18,devolvido,1992.86,app,sim
4553,2441,2024-01-12,entregue,3693.69,site,sim
4554,1895,2024-07-27,entregue,6141.36,marketplace,não
4555,2986,2024-10-11,cancelado,9077.17,marketplace,não
4556,2165,2023-11-01,entregue,15146.06,app,não
4557,738,2023-10-19,entregue,2086.53,app,sim
4558,423,2023-04-08,devolvido,16153.44,app,sim
4559,1887,2024-05-23,cancelado,12099.61,app,sim
4560,2611,2023-02-24,entregue,12938.94,site,não
4561,1813,2023-08-21,entregue,4210.28,marketplace,não
4562,1076,2024-08-22,em_transito,2152.85,site,sim
4563,1087,2023-10-31,entregue,21269.2,marketplace,sim
4564,2046,2023-09-24,entregue,4254.41,site,não
4565,1999,2023-12-24,em_transito,3982.18,site,não
4566,470,2023-07-24,entregue,12484.38,app,não
4567,2145,2023-01-15,entregue,2029.94,app,não
4568,2553,2024-08-18,entregue,8200.26,app,sim
4569,1288,2024-08-13,devolvido,20400.47,site,não
4570,1557,2024-04-12,entregue,23643.34,app,não
4571,1672,2024-03-27,entregue,2086.11,marketplace,não
4572,1215,2023-03-11,em_transito,16299.53,marketplace,não
4573,1512,2024-01-16,em_transito,6325.78,site,não
4574,2244,2024-02-21,entregue,20725.5,marketplace,sim
4575,42,2023-03-25,entregue,13835.6,site,não
4576,2842,2023-11-09,entregue,7473.38,marketplace,sim
4577,530,2023-11-03,entregue,21535.41,marketplace,sim
4578,1284,2024-08-05,entregue,11913.79,app,não
4579,774,2023-02-27,entregue,4398.86,site,não
4580,1958,2024-06-05,cancelado,1265.04,site,sim
4581,1487,2023-07-17,entregue,14191.38,app,sim
4582,2781,2023-06-26,entregue,48319.19,app,sim
4583,1197,2024-03-22,entregue,1127.53,marketplace,sim
4584,714,2023-06-02,cancelado,22393.68,site,não
4585,2144,2023-01-27,devolvido,1015.2,marketplace,sim
4586,1240,2023-10-11,entregue,23025.69,app,não
4587,2249,2024-10-31,entregue,34681.72,site,não
4588,2870,2024-05-28,entregue,14568.75,site,não
4589,2120,2024-12-09,entregue,9758.98,site,não
4590,2532,2023-04-22,devolvido,9260.61,marketplace,não
4591,1173,2023-03-25,entregue,2938.45,app,não
4592,2614,2023-11-25,entregue,9573.85,app,não
4593,2800,2023-01-12,cancelado,8764.48,marketplace,sim
4594,36,2024-05-08,entregue,9079.84,marketplace,sim
4595,20,2023-06-02,em_transito,3277.95,site,não
4596,2554,2023-11-26,cancelado,1622.08,app,não
4597,2937,2023-08-22,entregue,6541.01,site,sim
4598,1606,2024-06-12,em_transito,6986.13,site,sim
4599,2655,2024-07-08,entregue,5273.08,marketplace,sim
4600,520,2023-11-05,cancelado,6528.84,app,sim
4601,1822,2023-11-17,cancelado,1629.96,marketplace,sim
4602,455,2023-08-21,em_transito,12573.22,app,não
4603,732,2023-11-09,entregue,4981.76,app,sim
4604,1959,2023-11-02,em_transito,3606.92,app,não
4605,2017,2023-09-18,em_transito,12327.52,site,não
4606,822,2023-11-16,entregue,4420.38,app,não
4607,1794,2023-08-16,cancelado,4547.97,site,não
4608,1640,2024-10-25,entregue,3456.15,marketplace,não
4609,1781,2024-01-26,cancelado,450.22,app,não
4610,1993,2023-11-21,devolvido,7596.48,app,sim
4611,868,2024-08-26,entregue,16017.08,site,não
4612,1193,2023-02-27,entregue,10183.72,app,não
4613,430,2023-06-22,em_transito,2930.6,app,sim
4614,180,2024-10-09,entregue,21627.83,app,não
4615,1447,2023-09-26,entregue,1775.65,marketplace,não
4616,2936,2024-04-02,cancelado,16393.27,site,não
4617,94,2023-11-15,entregue,14843.93,app,não
4618,1206,2024-01-13,entregue,4859.2,site,não
4619,1067,2024-09-12,entregue,27391.61,marketplace,não
4620,2872,2024-10-04,entregue,6650.74,app,não
4621,75,2023-10-21,devolvido,1234.14,marketplace,não
4622,40,2023-08-18,entregue,8152.88,app,não
4623,1312,2024-12-02,em_transito,26035.88,site,não
4624,942,2023-01-11,entregue,19989.54,site,não
4625,902,2023-11-30,entregue,2818.55,marketplace,sim
4626,2257,2024-10-03,cancelado,17722.14,marketplace,não
4627,2319,2023-05-22,entregue,30554.09,marketplace,não
4628,160,2023-05-27,entregue,2857.38,marketplace,não
4629,1623,2024-08-14,entregue,19250.43,site,sim
4630,1885,2023-07-21,cancelado,11952.25,site,não
4631,2341,2024-07-12,entregue,5236.28,app,não
4632,2203,2023-09-20,entregue,9587.72,app,não
4633,1406,2023-06-20,entregue,24047.54,app,não
4634,420,2023-02-17,entregue,15180.09,marketplace,sim
4635,68,2024-10-18,entregue,3615.76,marketplace,não
4636,1526,2024-12-04,devolvido,10776.43,app,não
4637,2732,2023-03-12,cancelado,29311.51,site,sim
4638,958,2024-03-03,entregue,11327.2,app,não
4639,1806,2024-10-31,entregue,22890.99,marketplace,sim
4640,1615,2023-12-06,em_transito,9044.19,marketplace,não
4641,1561,2023-08-26,entregue,9501.6,app,não
4642,2065,2024-03-13,entregue,1583.35,marketplace,não
4643,2314,2023-11-16,cancelado,2148.1,app,sim
4644,2446,2023-11-30,em_transito,1251.64,marketplace,sim
4645,2880,2023-08-31,entregue,8013.51,site,não
4646,2619,2024-08-23,entregue,13594.53,marketplace,sim
4647,1302,2023-11-17,entregue,10480.09,site,não
4648,1058,2024-01-14,entregue,3351.42,app,não
4649,1976,2024-03-30,cancelado,15666.17,marketplace,sim
4650,2773,2024-04-15,entregue,28690.94,site,não
4651,1841,2024-08-14,entregue,3032.0,marketplace,não
4652,896,2024-09-15,devolvido,12735.79,marketplace,não
4653,537,2024-09-11,entregue,15407.2,site,não
4654,2459,2023-11-17,entregue,28960.76,site,sim
4655,1295,2024-07-22,entregue,14635.54,site,sim
4656,1593,2024-12-27,cancelado,4474.6,app,não
4657,1718,2024-06-03,entregue,15268.71,app,não
4658,2049,2023-04-12,entregue,20098.75,site,sim
4659,763,2023-11-03,entregue,16329.35,marketplace,sim
4660,2531,2024-03-04,em_transito,40828.69,app,não
4661,400,2024-09-03,entregue,5814.66,marketplace,sim
4662,1435,2023-11-16,devolvido,26505.8,app,não
4663,461,2024-10-30,cancelado,30421.32,site,não
4664,409,2023-12-01,entregue,5262.27,site,não
4665,2546,2023-12-25,entregue,5256.67,site,sim
4666,1652,2024-11-30,entregue,15213.37,app,não
4667,224,2023-04-12,devolvido,8208.41,site,sim
4668,2492,2023-06-18,devolvido,25429.52,site,não
4669,194,2023-06-28,entregue,35557.93,app,não
4670,757,2023-06-22,entregue,14314.2,app,não
4671,1290,2023-09-11,entregue,14470.9,marketplace,não
4672,1753,2024-03-26,entregue,6270.69,site,não
4673,1818,2023-03-24,entregue,335.17,app,não
4674,1978,2023-11-03,entregue,16308.52,site,sim
4675,2951,2024-09-24,entregue,23547.32,marketplace,não
4676,283,2024-11-14,entregue,14491.82,app,não
4677,2505,2023-12-07,entregue,2375.22,site,não
4678,291,2023-10-05,entregue,14838.97,marketplace,sim
4679,1645,2023-11-05,devolvido,12368.16,site,não
4680,2717,2023-11-04,entregue,3059.62,marketplace,não
4681,190,2023-09-17,em_transito,12737.41,app,não
4682,1077,2024-11-17,entregue,12660.8,marketplace,sim
4683,1729,2023-03-09,entregue,20073.55,site,sim
4684,2642,2023-11-29,entregue,4025.38,app,não
4685,1728,2024-06-24,cancelado,21629.85,marketplace,não
4686,1311,2024-04-29,entregue,14337.88,marketplace,não
4687,334,2024-03-05,entregue,11248.12,marketplace,sim
4688,2250,2024-06-03,entregue,18782.99,marketplace,sim
4689,1945,2024-06-05,entregue,17100.52,app,não
4690,1893,2023-11-02,cancelado,4837.12,marketplace,não
4691,2079,2023-11-16,cancelado,10942.19,marketplace,sim
4692,949,2024-04-22,entregue,1828.46,marketplace,não
4693,1491,2024-04-09,em_transito,5402.28,site,sim
4694,1569,2024-02-15,entregue,8433.47,marketplace,não
4695,2408,2023-02-16,entregue,27570.81,marketplace,não
4696,1137,2024-02-23,entregue,7288.12,site,não
4697,824,2023-09-02,entregue,25003.74,app,não
4698,922,2023-04-02,entregue,4585.98,app,não
4699,1330,2024-12-03,entregue,15140.0,site,não
4700,1614,2023-11-26,entregue,13959.71,site,não
4701,144,2023-01-22,devolvido,5789.37,site,sim
4702,688,2024-02-13,devolvido,8299.0,app,sim
4703,1664,2023-11-12,entregue,24376.32,marketplace,não
4704,589,2024-12-12,entregue,12108.24,app,não
4705,663,2023-03-29,entregue,7158.8,site,sim
4706,1510,2023-12-02,em_transito,16987.95,marketplace,não
4707,1901,2024-02-08,entregue,9167.52,site,não
4708,102,2023-11-22,entregue,23718.92,site,sim
4709,1203,2023-01-21,entregue,5924.7,marketplace,não
4710,480,2023-11-28,cancelado,2756.38,site,sim
4711,840,2023-11-23,entregue,974.52,marketplace,não
4712,2008,2024-10-15,devolvido,1943.88,site,sim
4713,1222,2023-11-09,cancelado,22881.68,marketplace,não
4714,2293,2023-07-14,cancelado,36002.64,marketplace,não
4715,536,2024-02-07,entregue,10070.41,site,não
4716,1693,2024-01-04,entregue,4539.92,app,sim
4717,2459,2024-08-03,entregue,14401.72,site,não
4718,1318,2023-12-11,em_transito,17660.01,marketplace,não
4719,2332,2023-03-01,cancelado,285.82,app,sim
4720,2777,2024-08-04,entregue,20407.3,site,não
4721,154,2023-07-29,entregue,5345.0,marketplace,não
4722,2602,2023-10-22,cancelado,8044.97,site,sim
4723,139,2024-07-08,entregue,5385.18,app,sim
4724,2156,2024-03-17,entregue,12292.62,app,não
4725,2886,2023-05-26,entregue,27705.43,site,não
4726,1091,2023-04-07,entregue,2176.4,app,não
4727,2460,2024-09-26,entregue,21835.26,site,não
4728,135,2023-01-10,entregue,4567.6,app,não
4729,2149,2023-07-12,entregue,22338.97,marketplace,não
4730,339,2024-01-09,entregue,15652.83,marketplace,não
4731,2135,2023-01-08,em_transito,22677.57,marketplace,não
4732,697,2023-08-07,entregue,6704.97,marketplace,sim
4733,639,2024-02-09,entregue,9922.64,site,não
4734,864,2024-11-27,entregue,7700.4,marketplace,não
4735,1683,2024-05-09,em_transito,17936.03,app,sim
4736,2467,2023-10-30,entregue,18444.83,site,não
4737,179,2023-05-04,entregue,915.25,marketplace,sim
